player_id,home_run,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,isolated_power,babip,b_rbi,r_run,woba,pull_percent,straightaway_percent,opposite_percent,linedrives_percent,Batter_Cluster_Label
641355,0.37272727272727274,0.2823680823680823,0.43364197530864196,0.5116666666666667,0.617124394184168,0.6152716593245228,0.6437378325762493,0.4779874213836478,0.42335766423357657,0.4444444444444444,0.4930555555555556,0.6724137931034483,0.6375661375661374,0.4136054421768707,0.29317269076305214,0.3884948778565799,1
641432,0.07272727272727272,0.1232947232947233,0.4089506172839506,0.47916666666666663,0.47980613893376417,0.5983847283406755,0.5535366645035692,0.2839173405211141,0.3777372262773722,0.13598673300165837,0.125,0.6010971786833855,0.5132275132275133,0.5700680272108843,0.2650602409638554,0.391646966115051,4
641470,0.1090909090909091,0.43861003861003867,0.5324074074074073,0.45625,0.531502423263328,0.6178414096916299,0.5932835820895523,0.39487870619946097,0.4662408759124087,0.18407960199004975,0.17708333333333331,0.6406739811912225,0.7410714285714286,0.2142857142857142,0.38554216867469887,0.458628841607565,0
641487,0.15454545454545457,0.15469755469755472,0.4567901234567901,0.6425000000000001,0.5654281098546043,0.7437591776798826,0.6693705386112915,0.2506738544474394,0.546228710462287,0.3980099502487562,0.6215277777777777,0.7233542319749218,0.43320105820105825,0.4571428571428572,0.45649263721552874,0.5169424743892829,2
641505,0.013636363636363637,0.3297297297297297,0.6273148148148148,0.4375,0.33037156704361875,0.6563876651982378,0.4891304347826087,0.07951482479784366,0.4598540145985401,0.03980099502487562,0.15104166666666666,0.5736677115987461,0.5882936507936507,0.43775510204081636,0.31827309236947793,0.38534278959810875,4
641511,0.027272727272727275,0.37606177606177604,0.25,0.5325,0.4378029079159936,0.5837004405286343,0.5217391304347827,0.15633423180592992,0.5620437956204378,0.10945273631840796,0.17708333333333331,0.5713166144200627,0.5654761904761905,0.4938775510204081,0.28714859437751006,0.4751773049645389,4
641513,0.08181818181818182,0.4285714285714285,0.29166666666666663,0.5325,0.544426494345719,0.5726872246696035,0.5811161583387411,0.33423180592991913,0.5310218978102189,0.05970149253731343,0.09375,0.6183385579937305,0.6011904761904762,0.38979591836734684,0.3534136546184739,0.3806146572104018,4
641531,0.30909090909090914,0.3220077220077221,0.45061728395061723,0.5666666666666667,0.6316639741518579,0.6762114537444933,0.6794289422452954,0.44294699011680144,0.524330900243309,0.3548922056384743,0.46875,0.7186520376175549,0.5304232804232805,0.46394557823129245,0.3527443105756359,0.4373522458628841,2
641553,0.1090909090909091,0.28339768339768345,0.23611111111111113,0.6425000000000001,0.6908992999461497,0.6886930983847284,0.7206359506813759,0.4600179694519317,0.5742092457420923,0.15588723051409617,0.2222222222222222,0.75,0.5330687830687829,0.39319727891156453,0.41834002677376164,0.4672970843183608,0
641561,0.0,0.3436293436293436,0.08796296296296295,0.625,0.6219709208400647,0.5814977973568282,0.6317326411421156,0.3638814016172507,0.6405109489051094,0.04975124378109452,0.041666666666666664,0.646551724137931,0.5634920634920635,0.38367346938775515,0.39759036144578314,0.28605200945626474,4
641584,0.2863636363636364,0.2903474903474904,0.6458333333333333,0.5862499999999999,0.6760904684975768,0.7665198237885461,0.7461064243997405,0.49595687331536387,0.5054744525547445,0.31840796019900497,0.3125,0.7923197492163009,0.6081349206349206,0.40306122448979587,0.33232931726907633,0.4657210401891252,0
641598,0.2272727272727273,0.427027027027027,0.4953703703703704,0.525,0.6381260096930534,0.6629955947136563,0.6774821544451656,0.4986522911051212,0.5121654501216545,0.208955223880597,0.20833333333333331,0.7147335423197492,0.8769841269841271,0.21224489795918366,0.24899598393574301,0.4152876280535853,0
641645,0.027272727272727275,0.18918918918918923,0.6095679012345678,0.7258333333333333,0.5869682283252559,0.8450807635829661,0.7271252433484751,0.1967654986522911,0.6660583941605839,0.10281923714759536,0.18055555555555552,0.786050156739812,0.283068783068783,0.4789115646258503,0.5876840696117804,0.5358550039401102,2
641658,0.16363636363636364,0.3487773487773488,0.35648148148148145,0.5658333333333334,0.57619816908993,0.6336270190895741,0.6271901362751461,0.3513027852650494,0.5565693430656934,0.1956882255389718,0.4270833333333333,0.6622257053291536,0.45171957671957674,0.5238095238095237,0.37215528781793833,0.43892828999211964,2
641680,0.35454545454545455,0.22084942084942086,0.33333333333333326,0.52875,0.611470113085622,0.5914096916299558,0.6297858533419858,0.4501347708894878,0.4187956204379561,0.3980099502487562,0.3802083333333333,0.6606583072100314,0.689484126984127,0.39489795918367343,0.2580321285140562,0.3664302600472812,0
641684,0.0,0.48571428571428565,0.4444444444444444,0.28750000000000003,0.23909531502423265,0.5506607929515418,0.3874107722258274,0.0889487870619946,0.375912408759124,0.03980099502487562,0.07291666666666666,0.4772727272727273,0.5158730158730158,0.5612244897959183,0.2710843373493976,0.5271867612293143,4
641779,0.1090909090909091,0.39922779922779916,0.32870370370370366,0.6575,0.6526655896607432,0.7048458149779735,0.7047371836469826,0.3800539083557951,0.6824817518248174,0.10945273631840796,0.1875,0.7476489028213167,0.626984126984127,0.18163265306122445,0.5321285140562249,0.44680851063829774,0
